"recipe_id","recipe_type","dimension","inputs","original_output","tiered_output","status","source","source_path"
"stellaris:misc/gold_ingot_from_venus_gold_ore_smelting","minecraft:smelting","other_dimension","stellaris:venus_gold_ore","minecraft:gold_ingot","minecraft:gold_ingot","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/gold_ingot_from_venus_gold_ore_smelting.json"
"stellaris:misc/ice_shard_from_mars_ice_shard_ore_blasting","minecraft:blasting","other_dimension","stellaris:mars_ice_shard_ore","stellaris:ice_shard","stellaris:ice_shard","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/ice_shard_from_mars_ice_shard_ore_blasting.json"
"stellaris:misc/ice_shard_from_mars_ice_shard_ore_smelting","minecraft:smelting","other_dimension","stellaris:mars_ice_shard_ore","stellaris:ice_shard","stellaris:ice_shard","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/ice_shard_from_mars_ice_shard_ore_smelting.json"
"stellaris:misc/ice_shard_from_moon_ice_shard_ore_blasting","minecraft:blasting","other_dimension","stellaris:moon_ice_shard_ore","stellaris:ice_shard","stellaris:ice_shard","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/ice_shard_from_moon_ice_shard_ore_blasting.json"
"stellaris:misc/ice_shard_from_moon_ice_shard_ore_smelting","minecraft:smelting","other_dimension","stellaris:moon_ice_shard_ore","stellaris:ice_shard","stellaris:ice_shard","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/ice_shard_from_moon_ice_shard_ore_smelting.json"
"stellaris:misc/iron_ingot_from_mars_iron_ore_blasting","minecraft:blasting","other_dimension","stellaris:mars_iron_ore","minecraft:iron_ingot","minecraft:iron_ingot","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/iron_ingot_from_mars_iron_ore_blasting.json"
"stellaris:misc/iron_ingot_from_mars_iron_ore_smelting","minecraft:smelting","other_dimension","stellaris:mars_iron_ore","minecraft:iron_ingot","minecraft:iron_ingot","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/iron_ingot_from_mars_iron_ore_smelting.json"
"stellaris:misc/iron_ingot_from_mercury_iron_ore_blasting","minecraft:blasting","other_dimension","stellaris:mercury_iron_ore","minecraft:iron_ingot","minecraft:iron_ingot","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/iron_ingot_from_mercury_iron_ore_blasting.json"
"stellaris:misc/iron_ingot_from_mercury_iron_ore_smelting","minecraft:smelting","other_dimension","stellaris:mercury_iron_ore","minecraft:iron_ingot","minecraft:iron_ingot","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/iron_ingot_from_mercury_iron_ore_smelting.json"
"stellaris:misc/iron_ingot_from_moon_iron_ore_blasting","minecraft:blasting","other_dimension","stellaris:moon_iron_ore","minecraft:iron_ingot","minecraft:iron_ingot","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/iron_ingot_from_moon_iron_ore_blasting.json"
"stellaris:misc/iron_ingot_from_moon_iron_ore_smelting","minecraft:smelting","other_dimension","stellaris:moon_iron_ore","minecraft:iron_ingot","minecraft:iron_ingot","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/iron_ingot_from_moon_iron_ore_smelting.json"
"stellaris:misc/neptunium_from_blasting","minecraft:blasting","other_dimension","stellaris:venus_neptunium_ore","stellaris:neptunium_ingot","stellaris:neptunium_ingot","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/neptunium_from_blasting.json"
"stellaris:misc/neptunium_from_smelting","minecraft:smelting","other_dimension","stellaris:venus_neptunium_ore","stellaris:neptunium_ingot","stellaris:neptunium_ingot","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/neptunium_from_smelting.json"
"stellaris:misc/plutonium_from_blasting","minecraft:blasting","other_dimension","stellaris:mars_plutonium_ore","stellaris:plutonium_ingot","stellaris:plutonium_ingot","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/plutonium_from_blasting.json"
"stellaris:misc/plutonium_from_smelting","minecraft:smelting","other_dimension","stellaris:mars_plutonium_ore","stellaris:plutonium_ingot","stellaris:plutonium_ingot","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/plutonium_from_smelting.json"
"stellaris:misc/solerium_from_blasting_mercury_solerium_ore","minecraft:blasting","other_dimension","stellaris:mercury_solerium_ore","stellaris:solerium","stellaris:solerium","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/solerium_from_blasting_mercury_solerium_ore.json"
"stellaris:misc/solerium_from_smelting_mercury_solerium_ore","minecraft:smelting","other_dimension","stellaris:mercury_solerium_ore","stellaris:solerium","stellaris:solerium","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/solerium_from_smelting_mercury_solerium_ore.json"
"stellaris:misc/steel_ingot_from_blasting_deepslate_steel_ore","minecraft:blasting","overworld","stellaris:deepslate_steel_ore","stellaris:steel_nugget","stellaris:steel_nugget","unchanged_no_equivalent","Infinite Domain override","kubejs/data/stellaris/recipe/misc/steel_ingot_from_blasting_deepslate_steel_ore.json"
"stellaris:misc/steel_ingot_from_blasting_moon_steel_ore","minecraft:blasting","other_dimension","stellaris:moon_steel_ore","stellaris:steel_ingot","stellaris:steel_ingot","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/steel_ingot_from_blasting_moon_steel_ore.json"
"stellaris:misc/steel_ingot_from_blasting_steel_ore","minecraft:blasting","overworld","stellaris:steel_ore","stellaris:steel_nugget","stellaris:steel_nugget","unchanged_no_equivalent","Infinite Domain override","kubejs/data/stellaris/recipe/misc/steel_ingot_from_blasting_steel_ore.json"
"stellaris:misc/steel_ingot_from_smelting_deepslate_steel_ore","minecraft:smelting","overworld","stellaris:deepslate_steel_ore","stellaris:steel_nugget","stellaris:steel_nugget","unchanged_no_equivalent","Infinite Domain override","kubejs/data/stellaris/recipe/misc/steel_ingot_from_smelting_deepslate_steel_ore.json"
"stellaris:misc/steel_ingot_from_smelting_moon_steel_ore","minecraft:smelting","other_dimension","stellaris:moon_steel_ore","stellaris:steel_ingot","stellaris:steel_ingot","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/steel_ingot_from_smelting_moon_steel_ore.json"
"stellaris:misc/steel_ingot_from_smelting_steel_ore","minecraft:smelting","overworld","stellaris:steel_ore","stellaris:steel_nugget","stellaris:steel_nugget","unchanged_no_equivalent","Infinite Domain override","kubejs/data/stellaris/recipe/misc/steel_ingot_from_smelting_steel_ore.json"
"stellaris:misc/tharsite_ingot_from_blasting_mars_tharsite_ore","minecraft:blasting","other_dimension","stellaris:mars_tharsite_ore","stellaris:tharsite_ingot","stellaris:tharsite_ingot","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/tharsite_ingot_from_blasting_mars_tharsite_ore.json"
"stellaris:misc/tharsite_ingot_from_smelting_mars_tharsite_ore","minecraft:smelting","other_dimension","stellaris:mars_tharsite_ore","stellaris:tharsite_ingot","stellaris:tharsite_ingot","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/tharsite_ingot_from_smelting_mars_tharsite_ore.json"
"stellaris:misc/uranium_from_blasting","minecraft:blasting","other_dimension","stellaris:mercury_uranium_ore","stellaris:uranium_ingot","stellaris:uranium_ingot","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/uranium_from_blasting.json"
"stellaris:misc/uranium_from_smelting","minecraft:smelting","other_dimension","stellaris:mercury_uranium_ore","stellaris:uranium_ingot","stellaris:uranium_ingot","unchanged_other_dimension","stellaris-1.21-neoforge-1.4.25.jar","data/stellaris/recipe/misc/uranium_from_smelting.json"
