"Namespace","TexturePath","Category","Width","Height","Animated","Covered","ExcludedCyberworld","Priority","SourceJars"
"netherdepthsupgrade","textures/block/tall_warped_seagrass_top.png","block","16","304","True","True","False","115","netherdepthsupgrade-3.1.8-1.21.jar"
"netherdepthsupgrade","textures/block/warped_kelp_plant.png","block","16","320","True","True","False","115","netherdepthsupgrade-3.1.8-1.21.jar"
"netherdepthsupgrade","textures/block/warped_kelp.png","block","16","320","True","True","False","115","netherdepthsupgrade-3.1.8-1.21.jar"
"netherdepthsupgrade","textures/block/warped_seagrass.png","block","16","288","True","True","False","115","netherdepthsupgrade-3.1.8-1.21.jar"
"oritech","textures/block/fluid/fluid_gas_dark.png","block","16","480","True","True","False","115","oritech-neoforge-1.21.1-1.2.10.jar"
"oritech","textures/block/fluid/fluid_molten_colorshifting.png","block","16","256","True","True","False","115","oritech-neoforge-1.21.1-1.2.10.jar"
"oritech","textures/block/fluid/fluid_molten.png","block","16","480","True","True","False","115","oritech-neoforge-1.21.1-1.2.10.jar"
"oritech","textures/block/fluid/fluid_roiling_plasma.png","block","16","480","True","True","False","115","oritech-neoforge-1.21.1-1.2.10.jar"
"oritech","textures/block/fluid/fluid_steam.png","block","16","480","True","True","False","115","oritech-neoforge-1.21.1-1.2.10.jar"
"oritech","textures/block/fluid/fluid_strange_mixture.png","block","16","480","True","True","False","115","oritech-neoforge-1.21.1-1.2.10.jar"
"oritech","textures/block/fluid/fluid_strange_pale_2.png","block","16","480","True","True","False","115","oritech-neoforge-1.21.1-1.2.10.jar"
"oritech","textures/block/fluid/molten_metal_flow.png","block","32","512","True","True","False","115","oritech-neoforge-1.21.1-1.2.10.jar"
"oritech","textures/block/fluid/molten_metal.png","block","16","320","True","True","False","115","oritech-neoforge-1.21.1-1.2.10.jar"
"oritech","textures/block/item_pipe_motor.png","block","64","128","True","True","False","115","oritech-neoforge-1.21.1-1.2.10.jar"
"oritech","textures/block/machine_ultimate_addon_on.png","block","64","128","True","True","False","115","oritech-neoforge-1.21.1-1.2.10.jar"
"petrochem","textures/block/kiln/powered.png","block","16","32","True","True","False","115","petrochem-neoforge-1.21.1-1.3.2.jar"
"quark","textures/block/blaze_lantern.png","block","16","80","True","True","False","115","Quark-4.1-482.jar"
"quark","textures/block/duskbound_lantern.png","block","16","64","True","True","False","115","Quark-4.1-482.jar"
"rechiseled","textures/block/acacia_planks_beams.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/acacia_planks_brick_pattern.png","block","128","128","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/acacia_planks_brick_paving.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/acacia_planks_bricks.png","block","64","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/acacia_planks_crate.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/acacia_planks_diagonal_stripes.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/acacia_planks_diagonal_tiles.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/acacia_planks_dotted.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/acacia_planks_flooring.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/acacia_planks_large_tiles.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/acacia_planks_pattern.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/acacia_planks_rotated_bricks.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/acacia_planks_small_bricks.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/acacia_planks_small_tiles.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/acacia_planks_squares.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/acacia_planks_tiles.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/acacia_planks_wavy.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/acacia_planks_woven.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/amethyst_block_beams.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/amethyst_block_bordered_diagonal_tiles.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/amethyst_block_bricks.png","block","64","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/amethyst_block_cut.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/amethyst_block_edged.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/amethyst_block_pillar_end.png","block","64","64","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/amethyst_block_pillar_side.png","block","64","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/amethyst_block_polished.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/amethyst_block_shiny.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/amethyst_block_tiles.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/andesite_brick_pattern.png","block","128","128","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/andesite_brick_paving.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/andesite_bricks.png","block","64","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/andesite_diagonal_bricks.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/andesite_dotted.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/andesite_paving.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/andesite_polished.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/andesite_rotated_bricks.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/andesite_squares.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/andesite_tiles.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/andesite_wavy.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/bamboo_planks_beams.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/bamboo_planks_brick_pattern.png","block","128","128","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/bamboo_planks_brick_paving.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/bamboo_planks_bricks.png","block","64","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/bamboo_planks_crate.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/bamboo_planks_diagonal_stripes.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/bamboo_planks_diagonal_tiles.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/bamboo_planks_dotted.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/bamboo_planks_flooring.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/bamboo_planks_large_tiles.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/bamboo_planks_pattern.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/bamboo_planks_rotated_bricks.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/bamboo_planks_small_bricks.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/bamboo_planks_small_tiles.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/bamboo_planks_squares.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/bamboo_planks_tiles.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/bamboo_planks_wavy.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/bamboo_planks_woven.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/basalt_beams.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/basalt_bordered_polished.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/basalt_bordered.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/basalt_bricks.png","block","64","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/basalt_diagonal_tiles.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/basalt_pattern.png","block","128","128","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/basalt_patterned.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/basalt_tiles.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/birch_planks_beams.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/birch_planks_brick_pattern.png","block","128","128","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/birch_planks_brick_paving.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/birch_planks_bricks.png","block","64","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/birch_planks_crate.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/birch_planks_diagonal_stripes.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/birch_planks_diagonal_tiles.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/birch_planks_dotted.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/birch_planks_flooring.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/birch_planks_large_tiles.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/birch_planks_pattern.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/birch_planks_rotated_bricks.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/birch_planks_small_bricks.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
"rechiseled","textures/block/birch_planks_small_tiles.png","block","80","16","True","True","False","115","rechiseled-1.2.5-neoforge-mc1.21.jar"
