item_id,mod_namespace,audit_scope,equipment_type,inclusion_evidence,active_recipe_count,recipe_ids,recipe_types,required_materials_or_tags,effective_recipe_sources,quest_reference_count,quest_references,earliest_realistic_era,earliest_era_evidence,mining_tier,mineable_block_hardness,mining_speed,durability,energy_capacity,attack_damage,attack_speed,range,ammunition_or_energy_use,special_abilities,environmental_advantages,repair_method,renewable_resource_requirements,overlap_or_invalidation,recommended_era,recommended_adjustment,progression_role,property_evidence_status,confirmation_notes
createcybernetics:armupgrades_arccannon,createcybernetics,cyberware_weapon,arccannon,cyberware_weapon_registry_name,3,createcybernetics:armupgrades_arccannon;createcybernetics:armupgrades_arccannon_createpresent;createcybernetics:create_armupgrades_arccannon,create:mechanical_crafting;createcybernetics:engineering_table,createcybernetics:component_actuator;createcybernetics:component_plating;createcybernetics:component_synthnerves;createcybernetics:organsupgrade_densebattery;minecraft:lightning_rod,mod_jar:createcybernetics-0.5.1-neoforge-1.21.1-HOTFIX.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createcybernetics:armupgrades_armcannon,createcybernetics,cyberware_weapon,armcannon,cyberware_weapon_registry_name,3,createcybernetics:armupgrades_armcannon;createcybernetics:armupgrades_armcannon_createpresent;createcybernetics:create_armupgrades_armcannon,create:mechanical_crafting;createcybernetics:engineering_table,create:electron_tube;createcybernetics:component_led;createcybernetics:component_plating;createcybernetics:component_storage;createcybernetics:component_synthnerves;minecraft:dispenser;minecraft:gold_nugget;minecraft:redstone_block,mod_jar:createcybernetics-0.5.1-neoforge-1.21.1-HOTFIX.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createcybernetics:armupgrades_claws,createcybernetics,cyberware_weapon,claws,cyberware_weapon_registry_name,3,createcybernetics:armupgrades_claws;createcybernetics:armupgrades_claws_createpresent;createcybernetics:create_armupgrades_claws,create:mechanical_crafting;createcybernetics:engineering_table,create:cogwheel;createcybernetics:component_plating;createcybernetics:component_storage;createcybernetics:component_synthnerves;createcybernetics:titaniumingot;createcybernetics:titaniumsheet;minecraft:redstone,mod_jar:createcybernetics-0.5.1-neoforge-1.21.1-HOTFIX.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createcybernetics:armupgrades_drillfist,createcybernetics,cyberware_weapon,drillfist,cyberware_weapon_registry_name,3,createcybernetics:armupgrades_drillfist;createcybernetics:armupgrades_drillfist_createpresent;createcybernetics:create_armupgrades_drillfist,create:mechanical_crafting;createcybernetics:engineering_table,create:andesite_alloy;create:mechanical_drill;create:shaft;createcybernetics:component_plating;createcybernetics:component_titaniumrod;createcybernetics:titanium_block;minecraft:diamond;minecraft:iron_block;minecraft:iron_ingot,mod_jar:createcybernetics-0.5.1-neoforge-1.21.1-HOTFIX.jar,1,config/ftbquests/quests/chapters/cyberware_ascension.snbt,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createcybernetics:armupgrades_mantisblade_copper,createcybernetics,cyberware_weapon,mantisblade,cyberware_weapon_registry_name,1,createcybernetics:armupgrades_mantisblade_copper,minecraft:smithing_transform,createcybernetics:armupgrades_mantisblade_titanium;createcybernetics:copper_upgrade_template;minecraft:copper_ingot,mod_jar:createcybernetics-0.5.1-neoforge-1.21.1-HOTFIX.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createcybernetics:armupgrades_mantisblade_diamond,createcybernetics,cyberware_weapon,mantisblade,cyberware_weapon_registry_name,3,createcybernetics:armupgrades_mantisblade_diamond;createcybernetics:armupgrades_mantisblade_diamond_createpresent;createcybernetics:create_armupgrades_mantisblade_diamond,create:mechanical_crafting;createcybernetics:engineering_table,createcybernetics:component_actuator;createcybernetics:titaniumingot;minecraft:diamond,mod_jar:createcybernetics-0.5.1-neoforge-1.21.1-HOTFIX.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createcybernetics:armupgrades_mantisblade_gold,createcybernetics,cyberware_weapon,mantisblade,cyberware_weapon_registry_name,1,createcybernetics:armupgrades_mantisblade_gold,minecraft:smithing_transform,createcybernetics:armupgrades_mantisblade_titanium;createcybernetics:gold_upgrade_template;minecraft:gold_ingot,mod_jar:createcybernetics-0.5.1-neoforge-1.21.1-HOTFIX.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createcybernetics:armupgrades_mantisblade_iron,createcybernetics,cyberware_weapon,mantisblade,cyberware_weapon_registry_name,1,createcybernetics:armupgrades_mantisblade_iron,minecraft:smithing_transform,createcybernetics:armupgrades_mantisblade_titanium;createcybernetics:iron_upgrade_template;createcybernetics:titaniumingot,mod_jar:createcybernetics-0.5.1-neoforge-1.21.1-HOTFIX.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createcybernetics:armupgrades_mantisblade_netherite,createcybernetics,cyberware_weapon,mantisblade,cyberware_weapon_registry_name,1,createcybernetics:armupgrades_mantisblade_netherite,minecraft:smithing_transform,createcybernetics:armupgrades_mantisblade_diamond;minecraft:netherite_ingot;minecraft:netherite_upgrade_smithing_template,mod_jar:createcybernetics-0.5.1-neoforge-1.21.1-HOTFIX.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createcybernetics:armupgrades_mantisblade_titanium,createcybernetics,cyberware_weapon,mantisblade,cyberware_weapon_registry_name,3,createcybernetics:armupgrades_mantisblade_titanium;createcybernetics:armupgrades_mantisblade_titanium_createpresent;createcybernetics:create_armupgrades_mantisblade_titanium,create:mechanical_crafting;createcybernetics:engineering_table,createcybernetics:component_actuator;createcybernetics:titaniumingot;createcybernetics:titaniumsheet,mod_jar:createcybernetics-0.5.1-neoforge-1.21.1-HOTFIX.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createcybernetics:armupgrades_reinforcedknuckles,createcybernetics,cyberware_weapon,reinforcedknuckles,cyberware_weapon_registry_name,2,createcybernetics:armupgrades_reinforcedknuckles;createcybernetics:create_armupgrades_reinforcedknuckles,create:mechanical_crafting;createcybernetics:engineering_table,createcybernetics:component_plating;createcybernetics:component_synthnerves;createcybernetics:titanium_block;createcybernetics:titanium_hand;minecraft:iron_block,mod_jar:createcybernetics-0.5.1-neoforge-1.21.1-HOTFIX.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createcybernetics:bone_saw,createcybernetics,player_tool_or_weapon,_saw,direct_equipment_registry_suffix,0,,,,,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createcybernetics:emp_grenade,createcybernetics,ammunition_or_explosive,grenade,ordnance_registry_suffix,1,createcybernetics:emp_grenade,minecraft:crafting_shaped,createcybernetics:component_wiring;createcybernetics:organsupgrades_battery;createcybernetics:titaniumingot;minecraft:gold_block;minecraft:redstone_block,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createcybernetics:music_disc_shotgun,createcybernetics,powered_or_ranged_equipment,_shotgun,powered_equipment_registry_name,0,,,,,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createcybernetics:scavenged_arccannon,createcybernetics,cyberware_weapon,arccannon,cyberware_weapon_registry_name,0,,,,,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createcybernetics:scavenged_armcannon,createcybernetics,cyberware_weapon,armcannon,cyberware_weapon_registry_name,0,,,,,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createcybernetics:scavenged_claws,createcybernetics,cyberware_weapon,claws,cyberware_weapon_registry_name,0,,,,,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createcybernetics:scavenged_drillfist,createcybernetics,cyberware_weapon,drillfist,cyberware_weapon_registry_name,0,,,,,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createcybernetics:scavenged_mantisblade_copper,createcybernetics,cyberware_weapon,mantisblade,cyberware_weapon_registry_name,0,,,,,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createcybernetics:scavenged_mantisblade_diamond,createcybernetics,cyberware_weapon,mantisblade,cyberware_weapon_registry_name,0,,,,,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createcybernetics:scavenged_mantisblade_gold,createcybernetics,cyberware_weapon,mantisblade,cyberware_weapon_registry_name,0,,,,,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createcybernetics:scavenged_mantisblade_iron,createcybernetics,cyberware_weapon,mantisblade,cyberware_weapon_registry_name,0,,,,,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createcybernetics:scavenged_mantisblade_netherite,createcybernetics,cyberware_weapon,mantisblade,cyberware_weapon_registry_name,0,,,,,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createcybernetics:scavenged_mantisblade_titanium,createcybernetics,cyberware_weapon,mantisblade,cyberware_weapon_registry_name,0,,,,,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createcybernetics:scavenged_reinforcedknuckles,createcybernetics,cyberware_weapon,reinforcedknuckles,cyberware_weapon_registry_name,0,,,,,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createdieselgenerators:hammer,createdieselgenerators,player_tool_or_weapon,hammer,direct_equipment_registry_suffix,1,createdieselgenerators:crafting/hammer,minecraft:crafting_shaped,allthecompressed:iron_block_1x;create:andesite_alloy_block;quark:stick_block,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createreautomated:diamond_drill,createreautomated,player_tool_or_weapon,_drill,direct_equipment_registry_suffix,1,createreautomated:diamond_drill,minecraft:crafting_shaped,create:precision_mechanism;createreautomated:iron_drill;minecraft:diamond_block,kubejs_override:Infinite Domain,1,config/ftbquests/quests/chapters/era_03_petrochemical_civilization.snbt,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createreautomated:iron_drill,createreautomated,player_tool_or_weapon,_drill,direct_equipment_registry_suffix,1,createreautomated:iron_drill,minecraft:crafting_shaped,allthecompressed:iron_block_1x;create:andesite_alloy_block,kubejs_override:Infinite Domain,1,config/ftbquests/quests/chapters/era_02_heavy_industry.snbt,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createreautomated:netherite_drill,createreautomated,player_tool_or_weapon,_drill,direct_equipment_registry_suffix,1,createreautomated:netherite_drill_upgrade,minecraft:smithing_transform,createreautomated:diamond_drill;minecraft:netherite_ingot,mod_jar:createreautomated-0.3.2-mc1.21.1-neoforge.jar,1,config/ftbquests/quests/chapters/era_03_petrochemical_civilization.snbt,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createthrusters:entity_launcher,createthrusters,mounted_or_vehicle_weapon,launcher,mounted_weapon_registry_name,1,createthrusters:entity_launcher,minecraft:crafting_shaped,create:andesite_alloy_block;create:brass_casing;create:precision_mechanism;create:shaft;createthrusters:claw,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
createthrusters:physics_staff,createthrusters,powered_or_ranged_equipment,powered_or_ranged_equipment,powered_equipment_registry_name,1,createthrusters:physics_staff,minecraft:crafting_shapeless,create:wrench;minecraft:slime_ball;simulated:honey_glue,mod_jar:createthrusters-bundled-V1.1.3.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
cyber_ware_port:arm_upgrades_bow,cyber_ware_port,cyberware_weapon,_bow,cyberware_weapon_registry_name,1,cyber_ware_port:arm_upgrades_bow_assembly,cyber_ware_port:assembly,cyber_ware_port:component_actuator;cyber_ware_port:component_plating;minecraft:bow,mod_jar:cyber_ware_port-1.21.1-1.7.1.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
cyber_ware_port:hand_upgrades_claws,cyber_ware_port,cyberware_weapon,claws,cyberware_weapon_registry_name,1,cyber_ware_port:hand_upgrades_claws_assembly,cyber_ware_port:assembly,cyber_ware_port:component_actuator;cyber_ware_port:component_titanium,mod_jar:cyber_ware_port-1.21.1-1.7.1.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
cyber_ware_port:katana,cyber_ware_port,player_tool_or_weapon,katana,direct_equipment_registry_suffix,1,cyber_ware_port:katana,minecraft:crafting_shaped,allthecompressed:iron_block_2x;quark:stick_block,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
exdeorum:compressed_diamond_hammer,exdeorum,player_tool_or_weapon,_hammer,direct_equipment_registry_suffix,1,exdeorum:compressed_diamond_hammer,minecraft:crafting_shaped,exdeorum:diamond_hammer,mod_jar:exdeorum-3.12.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
exdeorum:compressed_golden_hammer,exdeorum,player_tool_or_weapon,_hammer,direct_equipment_registry_suffix,1,exdeorum:compressed_golden_hammer,minecraft:crafting_shaped,exdeorum:golden_hammer,mod_jar:exdeorum-3.12.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
exdeorum:compressed_iron_hammer,exdeorum,player_tool_or_weapon,_hammer,direct_equipment_registry_suffix,1,exdeorum:compressed_iron_hammer,minecraft:crafting_shaped,exdeorum:iron_hammer,mod_jar:exdeorum-3.12.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
exdeorum:compressed_netherite_hammer,exdeorum,player_tool_or_weapon,_hammer,direct_equipment_registry_suffix,1,exdeorum:compressed_netherite_hammer,minecraft:crafting_shaped,exdeorum:netherite_hammer,mod_jar:exdeorum-3.12.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
exdeorum:compressed_stone_hammer,exdeorum,player_tool_or_weapon,_hammer,direct_equipment_registry_suffix,1,exdeorum:compressed_stone_hammer,minecraft:crafting_shaped,exdeorum:stone_hammer,mod_jar:exdeorum-3.12.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
exdeorum:compressed_wooden_hammer,exdeorum,player_tool_or_weapon,_hammer,direct_equipment_registry_suffix,1,exdeorum:compressed_wooden_hammer,minecraft:crafting_shaped,exdeorum:wooden_hammer,mod_jar:exdeorum-3.12.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
exdeorum:diamond_hammer,exdeorum,player_tool_or_weapon,_hammer,direct_equipment_registry_suffix,1,exdeorum:diamond_hammer,minecraft:crafting_shaped,minecraft:diamond_block;quark:stick_block,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
exdeorum:golden_hammer,exdeorum,player_tool_or_weapon,_hammer,direct_equipment_registry_suffix,1,exdeorum:golden_hammer,minecraft:crafting_shaped,minecraft:gold_block;quark:stick_block,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
exdeorum:iron_hammer,exdeorum,player_tool_or_weapon,_hammer,direct_equipment_registry_suffix,1,exdeorum:iron_hammer,minecraft:crafting_shaped,minecraft:iron_block;quark:stick_block,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
exdeorum:mechanical_hammer,exdeorum,player_tool_or_weapon,_hammer,direct_equipment_registry_suffix,1,exdeorum:mechanical_hammer,minecraft:crafting_shaped,#exdeorum:hammers;allthecompressed:iron_block_1x;minecraft:hopper,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
exdeorum:netherite_hammer,exdeorum,player_tool_or_weapon,_hammer,direct_equipment_registry_suffix,1,exdeorum:netherite_hammer,minecraft:smithing_transform,#c:ingots/netherite;exdeorum:diamond_hammer;minecraft:netherite_upgrade_smithing_template,mod_jar:exdeorum-3.12.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
exdeorum:stone_hammer,exdeorum,player_tool_or_weapon,_hammer,direct_equipment_registry_suffix,1,exdeorum:stone_hammer,minecraft:crafting_shaped,#minecraft:stone_crafting_materials;quark:stick_block,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
