"id","node_kind","namespace"
"#immersiveengineering:scaffoldings/steel","tag","immersiveengineering"
"#immersiveengineering:tools/hammers","tag","immersiveengineering"
"#immersiveengineering:treated_wood","tag","immersiveengineering"
"#immersiveengineering:treated_wood_slab","tag","immersiveengineering"
"#mekanism:alloys/infused","tag","mekanism"
"#mekanism:alloys/reinforced","tag","mekanism"
"#minecraft:acacia_logs","tag","minecraft"
"#minecraft:axes","tag","minecraft"
"#minecraft:bamboo_blocks","tag","minecraft"
"#minecraft:banners","tag","minecraft"
"#minecraft:beds","tag","minecraft"
"#minecraft:birch_logs","tag","minecraft"
"#minecraft:boats","tag","minecraft"
"#minecraft:buttons","tag","minecraft"
"#minecraft:cherry_logs","tag","minecraft"
"#minecraft:chest_boats","tag","minecraft"
"#minecraft:coal_ores","tag","minecraft"
"#minecraft:coals","tag","minecraft"
"#minecraft:convertable_to_mud","tag","minecraft"
"#minecraft:copper_block","tag","minecraft"
"#minecraft:copper_ores","tag","minecraft"
"#minecraft:crimson_stems","tag","minecraft"
"#minecraft:dark_oak_logs","tag","minecraft"
"#minecraft:diamond_ores","tag","minecraft"
"#minecraft:dirt","tag","minecraft"
"#minecraft:dyes","tag","minecraft"
"#minecraft:flowers","tag","minecraft"
"#minecraft:gold_ores","tag","minecraft"
"#minecraft:hanging_signs","tag","minecraft"
"#minecraft:iron_ores","tag","minecraft"
"#minecraft:jungle_logs","tag","minecraft"
"#minecraft:lapis_ores","tag","minecraft"
"#minecraft:leaves","tag","minecraft"
"#minecraft:logs","tag","minecraft"
"#minecraft:logs_that_burn","tag","minecraft"
"#minecraft:mangrove_logs","tag","minecraft"
"#minecraft:oak_logs","tag","minecraft"
"#minecraft:planks","tag","minecraft"
"#minecraft:redstone_ores","tag","minecraft"
"#minecraft:sand","tag","minecraft"
"#minecraft:saplings","tag","minecraft"
"#minecraft:signs","tag","minecraft"
"#minecraft:small_flowers","tag","minecraft"
"#minecraft:smelts_to_glass","tag","minecraft"
"#minecraft:soul_fire_base_blocks","tag","minecraft"
"#minecraft:spruce_logs","tag","minecraft"
"#minecraft:stone_crafting_materials","tag","minecraft"
"#minecraft:stone_tool_materials","tag","minecraft"
"#minecraft:tall_flowers","tag","minecraft"
"#minecraft:terracotta","tag","minecraft"
"#minecraft:trim_materials","tag","minecraft"
"#minecraft:trimmable_armor","tag","minecraft"
"#minecraft:warped_stems","tag","minecraft"
"#minecraft:water","tag","minecraft"
"#minecraft:wooden_buttons","tag","minecraft"
"#minecraft:wooden_doors","tag","minecraft"
"#minecraft:wooden_fences","tag","minecraft"
"#minecraft:wooden_pressure_plates","tag","minecraft"
"#minecraft:wooden_slabs","tag","minecraft"
"#minecraft:wooden_stairs","tag","minecraft"
"#minecraft:wooden_trapdoors","tag","minecraft"
"#minecraft:wool","tag","minecraft"
"#minecraft:wool_carpets","tag","minecraft"
"#more_ores_more_gems:iron_stick","tag","more_ores_more_gems"
"#more_ores_more_gems:obsidian_nuggets","tag","more_ores_more_gems"
"#neoecoae:crystal_ingot_base","tag","neoecoae"
"#neoecoae:superconductive_ingot_base","tag","neoecoae"
"#oritech:biomass","tag","oritech"
"#oritech:biomatter","tag","oritech"
"#oritech:plating","tag","oritech"
"#oritech:raw_biopolymer","tag","oritech"
"#oritech:recyclable/biomass","tag","oritech"
"#oritech:recyclable/copper_dust","tag","oritech"
"#oritech:recyclable/diamond","tag","oritech"
"#oritech:recyclable/gold_dust","tag","oritech"
"#oritech:recyclable/gravel","tag","oritech"
"#oritech:recyclable/iron_dust","tag","oritech"
"#oritech:recyclable/netherite_scrap","tag","oritech"
"#oritech:recyclable/quartz_dust_2","tag","oritech"
"#oritech:recyclable/quartz_dust_4","tag","oritech"
"#oritech:recyclable/red_sand","tag","oritech"
"#oritech:recyclable/redstone_dust","tag","oritech"
"#oritech:recyclable/sand","tag","oritech"
"#oritech:recyclable/small_copper_dust","tag","oritech"
"#oritech:recyclable/small_gold_dust","tag","oritech"
"#oritech:recyclable/small_iron_dust","tag","oritech"
"#oritech:recyclable/string","tag","oritech"
"#primitivestart:bones","tag","primitivestart"
"#primitivestart:copper_ingots","tag","primitivestart"
"#primitivestart:gold_ingots","tag","primitivestart"
"#primitivestart:raw_coppers","tag","primitivestart"
"#primitivestart:raw_golds","tag","primitivestart"
"#primitivestart:sticks","tag","primitivestart"
"#quark:ancient_logs","tag","quark"
"#quark:azalea_logs","tag","quark"
"#quark:blossom_logs","tag","quark"
"#quark:corundum","tag","quark"
"#quark:revertable_chests","tag","quark"
"#quark:revertable_trapped_chests","tag","quark"
"#quark:seed_pouch_holdable","tag","quark"
"#quark:stone_tool_materials","tag","quark"
"#spore:amalgamated_biomass","tag","spore"
"#spore:biomass","tag","spore"
"#spore:body_parts","tag","spore"
"#spore:meat","tag","spore"
"#supplementaries:altimeters","tag","supplementaries"
"#supplementaries:blackboard_white","tag","supplementaries"
"#supplementaries:straw","tag","supplementaries"
"#tfmg:blast_stove_fuel","tag","tfmg"
"#tfmg:flux","tag","tfmg"
"#tfmg:stone_types/bauxite","tag","tfmg"
"#tfmg:stone_types/galena","tag","tfmg"
"actuallyadditions:crystallized_canola_seed","external_resource","actuallyadditions"
"actuallyadditions:empowered_canola_seed","external_resource","actuallyadditions"
"advanced_ae:quantum_alloy","external_resource","advanced_ae"
"advanced_ae:quantum_alloy_block","external_resource","advanced_ae"
"advanced_ae:quantum_alloy_plate","external_resource","advanced_ae"
"advanced_ae:quantum_infused_dust","external_resource","advanced_ae"
"advanced_ae:quantum_infusion_source","external_resource","advanced_ae"
"advanced_ae:quantum_processor","external_resource","advanced_ae"
"advanced_ae:shattered_singularity","external_resource","advanced_ae"
"ae2:16k_crafting_storage","item+block","ae2"
"ae2:1k_crafting_storage","item+block","ae2"
"ae2:256k_crafting_storage","item+block","ae2"
"ae2:4k_crafting_storage","item+block","ae2"
"ae2:64k_crafting_storage","item+block","ae2"
"ae2:advanced_card","item","ae2"
"ae2:annihilation_core","item","ae2"
"ae2:annihilation_plane","item","ae2"
"ae2:basic_card","item","ae2"
"ae2:black_covered_cable","item","ae2"
"ae2:black_covered_dense_cable","item","ae2"
"ae2:black_glass_cable","item","ae2"
"ae2:black_lumen_paint_ball","item","ae2"
"ae2:black_paint_ball","item","ae2"
"ae2:black_smart_cable","item","ae2"
"ae2:black_smart_dense_cable","item","ae2"
"ae2:blank_pattern","item","ae2"
"ae2:blue_covered_cable","item","ae2"
"ae2:blue_covered_dense_cable","item","ae2"
"ae2:blue_glass_cable","item","ae2"
"ae2:blue_lumen_paint_ball","item","ae2"
"ae2:blue_paint_ball","item","ae2"
"ae2:blue_smart_cable","item","ae2"
"ae2:blue_smart_dense_cable","item","ae2"
"ae2:brown_covered_cable","item","ae2"
"ae2:brown_covered_dense_cable","item","ae2"
"ae2:brown_glass_cable","item","ae2"
"ae2:brown_lumen_paint_ball","item","ae2"
"ae2:brown_paint_ball","item","ae2"
"ae2:brown_smart_cable","item","ae2"
"ae2:brown_smart_dense_cable","item","ae2"
"ae2:cable_anchor","item","ae2"
"ae2:cable_bus","item+block","ae2"
"ae2:cable_energy_acceptor","item","ae2"
"ae2:cable_interface","item","ae2"
"ae2:cable_pattern_provider","item","ae2"
"ae2:calculation_processor","item","ae2"
"ae2:calculation_processor_press","item","ae2"
"ae2:capacity_card","item","ae2"
"ae2:cell_component_16k","item","ae2"
"ae2:cell_component_1k","item","ae2"
"ae2:cell_component_256k","item","ae2"
"ae2:cell_component_4k","item","ae2"
"ae2:cell_component_64k","item","ae2"
"ae2:cell_workbench","item+block","ae2"
"ae2:certus_quartz_axe","item","ae2"
"ae2:certus_quartz_crystal","item","ae2"
"ae2:certus_quartz_cutting_knife","item","ae2"
"ae2:certus_quartz_dust","item","ae2"
"ae2:certus_quartz_hoe","item","ae2"
"ae2:certus_quartz_pickaxe","item","ae2"
"ae2:certus_quartz_shovel","item","ae2"
"ae2:certus_quartz_sword","item","ae2"
"ae2:certus_quartz_wrench","item","ae2"
"ae2:charged_certus_quartz_crystal","item","ae2"
"ae2:charged_staff","item","ae2"
"ae2:charger","item+block","ae2"
"ae2:chest","item+block","ae2"
"ae2:chipped_budding_quartz","item+block","ae2"
"ae2:chiseled_quartz_block","item+block","ae2"
"ae2:chiseled_quartz_slab","item+block","ae2"
"ae2:chiseled_quartz_stairs","item+block","ae2"
"ae2:chiseled_quartz_wall","item+block","ae2"
"ae2:color_applicator","item","ae2"
"ae2:condenser","item+block","ae2"
"ae2:controller","item+block","ae2"
"ae2:conversion_monitor","item","ae2"
"ae2:crafting_accelerator","item+block","ae2"
"ae2:crafting_card","item","ae2"
"ae2:crafting_monitor","item+block","ae2"
"ae2:crafting_pattern","item","ae2"
"ae2:crafting_terminal","item","ae2"
"ae2:crafting_unit","item+block","ae2"
"ae2:crank","item+block","ae2"
"ae2:creative_energy_cell","item+block","ae2"
"ae2:creative_storage_cell","item","ae2"
"ae2:crystal_resonance_generator","item+block","ae2"
"ae2:cut_quartz_block","item+block","ae2"
"ae2:cut_quartz_slab","item+block","ae2"
"ae2:cut_quartz_stairs","item+block","ae2"
"ae2:cut_quartz_wall","item+block","ae2"
"ae2:cyan_covered_cable","item","ae2"
"ae2:cyan_covered_dense_cable","item","ae2"
"ae2:cyan_glass_cable","item","ae2"
"ae2:cyan_lumen_paint_ball","item","ae2"
"ae2:cyan_paint_ball","item","ae2"
"ae2:cyan_smart_cable","item","ae2"
"ae2:cyan_smart_dense_cable","item","ae2"
"ae2:damaged_budding_quartz","item+block","ae2"
"ae2:dark_monitor","item","ae2"
"ae2:debug_card","item","ae2"
"ae2:debug_cube_gen","item+block","ae2"
"ae2:debug_energy_gen","item+block","ae2"
"ae2:debug_eraser","item","ae2"
"ae2:debug_item_gen","item+block","ae2"
"ae2:debug_meteorite_placer","item","ae2"
"ae2:debug_phantom_node","item+block","ae2"
"ae2:debug_replicator_card","item","ae2"
"ae2:dense_energy_cell","item+block","ae2"
"ae2:drive","item+block","ae2"
"ae2:ender_dust","item","ae2"
"ae2:energy_acceptor","item+block","ae2"
"ae2:energy_card","item","ae2"
"ae2:energy_cell","item+block","ae2"
"ae2:energy_level_emitter","item","ae2"
"ae2:engineering_processor","item","ae2"
"ae2:engineering_processor_press","item","ae2"
"ae2:entropy_manipulator","item","ae2"
"ae2:equal_distribution_card","item","ae2"
"ae2:export_bus","item","ae2"
"ae2:facade","item","ae2"
"ae2:fe_p2p_tunnel","item","ae2"
"ae2:flawed_budding_quartz","item+block","ae2"
"ae2:flawless_budding_quartz","item+block","ae2"
"ae2:fluid_cell_housing","item","ae2"
"ae2:fluid_p2p_tunnel","item","ae2"
"ae2:fluid_storage_cell_16k","item","ae2"
"ae2:fluid_storage_cell_1k","item","ae2"
"ae2:fluid_storage_cell_256k","item","ae2"
"ae2:fluid_storage_cell_4k","item","ae2"
"ae2:fluid_storage_cell_64k","item","ae2"
"ae2:fluix_axe","item","ae2"
"ae2:fluix_block","item+block","ae2"
"ae2:fluix_covered_cable","item","ae2"
"ae2:fluix_covered_dense_cable","item","ae2"
"ae2:fluix_crystal","item","ae2"
"ae2:fluix_dust","item","ae2"
"ae2:fluix_glass_cable","item","ae2"
"ae2:fluix_hoe","item","ae2"
"ae2:fluix_pearl","item","ae2"
"ae2:fluix_pickaxe","item","ae2"
"ae2:fluix_shovel","item","ae2"
"ae2:fluix_slab","item+block","ae2"
"ae2:fluix_smart_cable","item","ae2"
"ae2:fluix_smart_dense_cable","item","ae2"
"ae2:fluix_stairs","item+block","ae2"
"ae2:fluix_sword","item","ae2"
"ae2:fluix_upgrade_smithing_template","item","ae2"
"ae2:fluix_wall","item+block","ae2"
"ae2:formation_core","item","ae2"
"ae2:formation_plane","item","ae2"
"ae2:fuzzy_card","item","ae2"
"ae2:gray_covered_cable","item","ae2"
"ae2:gray_covered_dense_cable","item","ae2"
"ae2:gray_glass_cable","item","ae2"
"ae2:gray_lumen_paint_ball","item","ae2"
"ae2:gray_paint_ball","item","ae2"
"ae2:gray_smart_cable","item","ae2"
"ae2:gray_smart_dense_cable","item","ae2"
"ae2:green_covered_cable","item","ae2"
"ae2:green_covered_dense_cable","item","ae2"
"ae2:green_glass_cable","item","ae2"
"ae2:green_lumen_paint_ball","item","ae2"
"ae2:green_paint_ball","item","ae2"
"ae2:green_smart_cable","item","ae2"
"ae2:green_smart_dense_cable","item","ae2"
"ae2:growth_accelerator","item+block","ae2"
"ae2:guide","item","ae2"
"ae2:import_bus","item","ae2"
"ae2:inscriber","item+block","ae2"
"ae2:interface","item+block","ae2"
"ae2:inverted_toggle_bus","item","ae2"
"ae2:inverter_card","item","ae2"
"ae2:io_port","item+block","ae2"
"ae2:item_cell_housing","item","ae2"
"ae2:item_p2p_tunnel","item","ae2"
"ae2:item_storage_cell_16k","item","ae2"
"ae2:item_storage_cell_1k","item","ae2"
"ae2:item_storage_cell_256k","item","ae2"
"ae2:item_storage_cell_4k","item","ae2"
"ae2:item_storage_cell_64k","item","ae2"
"ae2:large_quartz_bud","item+block","ae2"
"ae2:level_emitter","item","ae2"
"ae2:light_blue_covered_cable","item","ae2"
"ae2:light_blue_covered_dense_cable","item","ae2"
"ae2:light_blue_glass_cable","item","ae2"
"ae2:light_blue_lumen_paint_ball","item","ae2"
"ae2:light_blue_paint_ball","item","ae2"
"ae2:light_blue_smart_cable","item","ae2"
"ae2:light_blue_smart_dense_cable","item","ae2"
"ae2:light_detector","item+block","ae2"
"ae2:light_gray_covered_cable","item","ae2"
"ae2:light_gray_covered_dense_cable","item","ae2"
"ae2:light_gray_glass_cable","item","ae2"
"ae2:light_gray_lumen_paint_ball","item","ae2"
"ae2:light_gray_paint_ball","item","ae2"
"ae2:light_gray_smart_cable","item","ae2"
"ae2:light_gray_smart_dense_cable","item","ae2"
"ae2:light_p2p_tunnel","item","ae2"
"ae2:lime_covered_cable","item","ae2"
"ae2:lime_covered_dense_cable","item","ae2"
"ae2:lime_glass_cable","item","ae2"
"ae2:lime_lumen_paint_ball","item","ae2"
"ae2:lime_paint_ball","item","ae2"
"ae2:lime_smart_cable","item","ae2"
"ae2:lime_smart_dense_cable","item","ae2"
"ae2:logic_processor","item","ae2"
"ae2:logic_processor_press","item","ae2"
"ae2:magenta_covered_cable","item","ae2"
"ae2:magenta_covered_dense_cable","item","ae2"
"ae2:magenta_glass_cable","item","ae2"
"ae2:magenta_lumen_paint_ball","item","ae2"
"ae2:magenta_paint_ball","item","ae2"
"ae2:magenta_smart_cable","item","ae2"
"ae2:magenta_smart_dense_cable","item","ae2"
"ae2:matrix_frame","item+block","ae2"
"ae2:matter_ball","item","ae2"
"ae2:matter_cannon","item","ae2"
"ae2:me_p2p_tunnel","item","ae2"
"ae2:medium_quartz_bud","item+block","ae2"
"ae2:memory_card","item","ae2"
"ae2:meteorite_compass","item","ae2"
"ae2:missing_content","item","ae2"
"ae2:molecular_assembler","item+block","ae2"
"ae2:monitor","item","ae2"
"ae2:mysterious_cube","item+block","ae2"
"ae2:name_press","item","ae2"
"ae2:nether_quartz_axe","item","ae2"
"ae2:nether_quartz_cutting_knife","item","ae2"
"ae2:nether_quartz_hoe","item","ae2"
"ae2:nether_quartz_pickaxe","item","ae2"
"ae2:nether_quartz_shovel","item","ae2"
"ae2:nether_quartz_sword","item","ae2"
"ae2:nether_quartz_wrench","item","ae2"
"ae2:network_tool","item","ae2"
"ae2:not_so_mysterious_cube","item+block","ae2"
"ae2:orange_covered_cable","item","ae2"
"ae2:orange_covered_dense_cable","item","ae2"
"ae2:orange_glass_cable","item","ae2"
"ae2:orange_lumen_paint_ball","item","ae2"
"ae2:orange_paint_ball","item","ae2"
"ae2:orange_smart_cable","item","ae2"
"ae2:orange_smart_dense_cable","item","ae2"
"ae2:paint","item+block","ae2"
"ae2:pattern_access_terminal","item","ae2"
"ae2:pattern_encoding_terminal","item","ae2"
"ae2:pattern_provider","item+block","ae2"
"ae2:pink_covered_cable","item","ae2"
"ae2:pink_covered_dense_cable","item","ae2"
"ae2:pink_glass_cable","item","ae2"
"ae2:pink_lumen_paint_ball","item","ae2"
"ae2:pink_paint_ball","item","ae2"
"ae2:pink_smart_cable","item","ae2"
"ae2:pink_smart_dense_cable","item","ae2"
"ae2:portable_fluid_cell_16k","item","ae2"
"ae2:portable_fluid_cell_1k","item","ae2"
"ae2:portable_fluid_cell_256k","item","ae2"
"ae2:portable_fluid_cell_4k","item","ae2"
"ae2:portable_fluid_cell_64k","item","ae2"
"ae2:portable_item_cell_16k","item","ae2"
"ae2:portable_item_cell_1k","item","ae2"
"ae2:portable_item_cell_256k","item","ae2"
"ae2:portable_item_cell_4k","item","ae2"
"ae2:portable_item_cell_64k","item","ae2"
"ae2:printed_calculation_processor","item","ae2"
"ae2:printed_engineering_processor","item","ae2"
"ae2:printed_logic_processor","item","ae2"
"ae2:printed_silicon","item","ae2"
"ae2:processing_pattern","item","ae2"
"ae2:purple_covered_cable","item","ae2"
"ae2:purple_covered_dense_cable","item","ae2"
"ae2:purple_glass_cable","item","ae2"
"ae2:purple_lumen_paint_ball","item","ae2"
"ae2:purple_paint_ball","item","ae2"
"ae2:purple_smart_cable","item","ae2"
"ae2:purple_smart_dense_cable","item","ae2"
"ae2:quantum_entangled_singularity","item","ae2"
"ae2:quantum_link","item+block","ae2"
"ae2:quantum_ring","item+block","ae2"
"ae2:quartz_block","item+block","ae2"
"ae2:quartz_brick_slab","item+block","ae2"
"ae2:quartz_brick_stairs","item+block","ae2"
"ae2:quartz_brick_wall","item+block","ae2"
"ae2:quartz_bricks","item+block","ae2"
"ae2:quartz_cluster","item+block","ae2"
"ae2:quartz_fiber","item","ae2"
"ae2:quartz_fixture","item+block","ae2"
"ae2:quartz_glass","item+block","ae2"
"ae2:quartz_pillar","item+block","ae2"
"ae2:quartz_pillar_slab","item+block","ae2"
"ae2:quartz_pillar_stairs","item+block","ae2"
"ae2:quartz_pillar_wall","item+block","ae2"
"ae2:quartz_slab","item+block","ae2"
"ae2:quartz_stairs","item+block","ae2"
"ae2:quartz_vibrant_glass","item+block","ae2"
"ae2:quartz_wall","item+block","ae2"
"ae2:red_covered_cable","item","ae2"
"ae2:red_covered_dense_cable","item","ae2"
"ae2:red_glass_cable","item","ae2"
"ae2:red_lumen_paint_ball","item","ae2"
"ae2:red_paint_ball","item","ae2"
"ae2:red_smart_cable","item","ae2"
"ae2:red_smart_dense_cable","item","ae2"
"ae2:redstone_card","item","ae2"
"ae2:redstone_p2p_tunnel","item","ae2"
"ae2:semi_dark_monitor","item","ae2"
"ae2:silicon","item","ae2"
"ae2:silicon_press","item","ae2"
"ae2:singularity","item","ae2"
"ae2:sky_dust","item","ae2"
"ae2:sky_stone_block","item+block","ae2"
"ae2:sky_stone_brick","item+block","ae2"
"ae2:sky_stone_brick_slab","item+block","ae2"
"ae2:sky_stone_brick_stairs","item+block","ae2"
"ae2:sky_stone_brick_wall","item+block","ae2"
"ae2:sky_stone_chest","item+block","ae2"
"ae2:sky_stone_slab","item+block","ae2"
"ae2:sky_stone_small_brick","item+block","ae2"
"ae2:sky_stone_small_brick_slab","item+block","ae2"
"ae2:sky_stone_small_brick_stairs","item+block","ae2"
"ae2:sky_stone_small_brick_wall","item+block","ae2"
"ae2:sky_stone_stairs","item+block","ae2"
"ae2:sky_stone_tank","item+block","ae2"
"ae2:sky_stone_wall","item+block","ae2"
"ae2:small_quartz_bud","item+block","ae2"
"ae2:smithing_table_pattern","item","ae2"
"ae2:smooth_quartz_block","item+block","ae2"
"ae2:smooth_quartz_slab","item+block","ae2"
"ae2:smooth_quartz_stairs","item+block","ae2"
"ae2:smooth_quartz_wall","item+block","ae2"
"ae2:smooth_sky_stone_block","item+block","ae2"
"ae2:smooth_sky_stone_chest","item+block","ae2"
"ae2:smooth_sky_stone_slab","item+block","ae2"
"ae2:smooth_sky_stone_stairs","item+block","ae2"
"ae2:smooth_sky_stone_wall","item+block","ae2"
"ae2:spatial_anchor","item+block","ae2"
"ae2:spatial_cell_component_128","item","ae2"
"ae2:spatial_cell_component_16","item","ae2"
"ae2:spatial_cell_component_2","item","ae2"
"ae2:spatial_io_port","item+block","ae2"
"ae2:spatial_pylon","item+block","ae2"
"ae2:spatial_storage_cell_128","item","ae2"
"ae2:spatial_storage_cell_16","item","ae2"
"ae2:spatial_storage_cell_2","item","ae2"
"ae2:speed_card","item","ae2"
"ae2:stonecutting_pattern","item","ae2"
"ae2:storage_bus","item","ae2"
"ae2:storage_monitor","item","ae2"
"ae2:terminal","item","ae2"
"ae2:tiny_tnt","item+block","ae2"
"ae2:toggle_bus","item","ae2"
"ae2:vibration_chamber","item+block","ae2"
"ae2:view_cell","item","ae2"
"ae2:void_card","item","ae2"
"ae2:white_covered_cable","item","ae2"
"ae2:white_covered_dense_cable","item","ae2"
"ae2:white_glass_cable","item","ae2"
"ae2:white_lumen_paint_ball","item","ae2"
"ae2:white_paint_ball","item","ae2"
"ae2:white_smart_cable","item","ae2"
"ae2:white_smart_dense_cable","item","ae2"
"ae2:wireless_access_point","item+block","ae2"
"ae2:wireless_booster","item","ae2"
"ae2:wireless_crafting_terminal","item","ae2"
"ae2:wireless_receiver","item","ae2"
"ae2:wireless_terminal","item","ae2"
"ae2:wrapped_generic_stack","item","ae2"
"ae2:yellow_covered_cable","item","ae2"
"ae2:yellow_covered_dense_cable","item","ae2"
"ae2:yellow_glass_cable","item","ae2"
"ae2:yellow_lumen_paint_ball","item","ae2"
"ae2:yellow_paint_ball","item","ae2"
"ae2:yellow_smart_cable","item","ae2"
"ae2:yellow_smart_dense_cable","item","ae2"
"ae2cs:resonating_processor","external_resource","ae2cs"
"ae2cs:simple_processor","external_resource","ae2cs"
"ae2lt:advanced_wireless_overloaded_controller","item+block","ae2lt"
"ae2lt:atmospheric_ionizer","item+block","ae2lt"
"ae2lt:basic_topological_lattice","item","ae2lt"
"ae2lt:bulk_lightning_cell_component","item","ae2lt"
