recipe_id,recipe_namespace,recipe_path,recipe_type,enabled,winning_source_kind,winning_source,winning_source_path,definition_count,overridden,input_ids,output_ids,input_ref_count,output_ref_count,normalization_status,input_namespaces,output_namespaces,foreign_input_namespaces,cross_mod_candidate,scaling_class,iron_tier,scaling_replacement_count,scaling_replacements,recommended_override_path
ae2:network/wireless_booster,ae2,network/wireless_booster,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/network/wireless_booster.json,2,True,#ae2:all_certus_quartz; #c:dusts/ender_pearl; #c:dusts/fluix; allthecompressed:iron_block_2x,ae2:wireless_booster,6,2,complete,ae2;allthecompressed;c,ae2,allthecompressed,True,crafting_material_scaling,high,1,#c:ingots/iron -> allthecompressed:iron_block_2x,kubejs/data/ae2/recipe/network/wireless_booster.json
ae2:network/wireless_part,ae2,network/wireless_part,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/network/wireless_part.json,2,True,ae2:fluix_pearl; ae2:quartz_fiber; allthecompressed:iron_block_2x,ae2:wireless_receiver,5,1,complete,ae2;allthecompressed,ae2,allthecompressed,True,crafting_material_scaling,high,1,#c:ingots/iron -> allthecompressed:iron_block_2x,kubejs/data/ae2/recipe/network/wireless_part.json
ae2:shaped/slabs/fluix_block,ae2,shaped/slabs/fluix_block,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/shaped/slabs/fluix_block.json,2,True,allthecompressed:fluix_block_1x,ae2:fluix_slab,3,6,complete,allthecompressed,ae2,allthecompressed,True,crafting_material_scaling,high,1,ae2:fluix_block -> allthecompressed:fluix_block_1x,kubejs/data/ae2/recipe/shaped/slabs/fluix_block.json
ae2:shaped/slabs/quartz_block,ae2,shaped/slabs/quartz_block,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/shaped/slabs/quartz_block.json,2,True,allthecompressed:certus_quartz_block_1x,ae2:quartz_slab,3,6,complete,allthecompressed,ae2,allthecompressed,True,crafting_material_scaling,high,1,ae2:quartz_block -> allthecompressed:certus_quartz_block_1x,kubejs/data/ae2/recipe/shaped/slabs/quartz_block.json
ae2:shaped/slabs/sky_stone_block,ae2,shaped/slabs/sky_stone_block,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/shaped/slabs/sky_stone_block.json,2,True,allthecompressed:sky_stone_block_1x,ae2:sky_stone_slab,3,6,complete,allthecompressed,ae2,allthecompressed,True,crafting_material_scaling,high,1,ae2:sky_stone_block -> allthecompressed:sky_stone_block_1x,kubejs/data/ae2/recipe/shaped/slabs/sky_stone_block.json
ae2:shaped/stairs/fluix_block,ae2,shaped/stairs/fluix_block,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/shaped/stairs/fluix_block.json,2,True,allthecompressed:fluix_block_1x,ae2:fluix_stairs,6,4,complete,allthecompressed,ae2,allthecompressed,True,crafting_material_scaling,high,1,ae2:fluix_block -> allthecompressed:fluix_block_1x,kubejs/data/ae2/recipe/shaped/stairs/fluix_block.json
ae2:shaped/stairs/quartz_block,ae2,shaped/stairs/quartz_block,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/shaped/stairs/quartz_block.json,2,True,allthecompressed:certus_quartz_block_1x,ae2:quartz_stairs,6,4,complete,allthecompressed,ae2,allthecompressed,True,crafting_material_scaling,high,1,ae2:quartz_block -> allthecompressed:certus_quartz_block_1x,kubejs/data/ae2/recipe/shaped/stairs/quartz_block.json
ae2:shaped/stairs/sky_stone_block,ae2,shaped/stairs/sky_stone_block,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/shaped/stairs/sky_stone_block.json,2,True,allthecompressed:sky_stone_block_1x,ae2:sky_stone_stairs,6,4,complete,allthecompressed,ae2,allthecompressed,True,crafting_material_scaling,high,1,ae2:sky_stone_block -> allthecompressed:sky_stone_block_1x,kubejs/data/ae2/recipe/shaped/stairs/sky_stone_block.json
ae2:shaped/walls/fluix_block,ae2,shaped/walls/fluix_block,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/shaped/walls/fluix_block.json,2,True,allthecompressed:fluix_block_1x,ae2:fluix_wall,6,6,complete,allthecompressed,ae2,allthecompressed,True,crafting_material_scaling,high,1,ae2:fluix_block -> allthecompressed:fluix_block_1x,kubejs/data/ae2/recipe/shaped/walls/fluix_block.json
ae2:shaped/walls/quartz_block,ae2,shaped/walls/quartz_block,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/shaped/walls/quartz_block.json,2,True,allthecompressed:certus_quartz_block_1x,ae2:quartz_wall,6,6,complete,allthecompressed,ae2,allthecompressed,True,crafting_material_scaling,high,1,ae2:quartz_block -> allthecompressed:certus_quartz_block_1x,kubejs/data/ae2/recipe/shaped/walls/quartz_block.json
ae2:shaped/walls/sky_stone_block,ae2,shaped/walls/sky_stone_block,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/shaped/walls/sky_stone_block.json,2,True,allthecompressed:sky_stone_block_1x,ae2:sky_stone_wall,6,6,complete,allthecompressed,ae2,allthecompressed,True,crafting_material_scaling,high,1,ae2:sky_stone_block -> allthecompressed:sky_stone_block_1x,kubejs/data/ae2/recipe/shaped/walls/sky_stone_block.json
ae2:tools/certus_quartz_axe,ae2,tools/certus_quartz_axe,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/tools/certus_quartz_axe.json,2,True,#c:gems/certus_quartz; quark:stick_block,ae2:certus_quartz_axe,5,1,complete,c;quark,ae2,quark,True,crafting_material_scaling,high,1,#c:rods/wooden -> quark:stick_block,kubejs/data/ae2/recipe/tools/certus_quartz_axe.json
ae2:tools/certus_quartz_cutting_knife,ae2,tools/certus_quartz_cutting_knife,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/tools/certus_quartz_cutting_knife.json,2,True,#c:gems/certus_quartz; allthecompressed:iron_block_2x; quark:stick_block,ae2:certus_quartz_cutting_knife,5,1,complete,allthecompressed;c;quark,ae2,allthecompressed;quark,True,crafting_material_scaling,high,2,#c:ingots/iron -> allthecompressed:iron_block_2x; #c:rods/wooden -> quark:stick_block,kubejs/data/ae2/recipe/tools/certus_quartz_cutting_knife.json
ae2:tools/certus_quartz_hoe,ae2,tools/certus_quartz_hoe,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/tools/certus_quartz_hoe.json,2,True,#c:gems/certus_quartz; quark:stick_block,ae2:certus_quartz_hoe,4,1,complete,c;quark,ae2,quark,True,crafting_material_scaling,high,1,#c:rods/wooden -> quark:stick_block,kubejs/data/ae2/recipe/tools/certus_quartz_hoe.json
ae2:tools/certus_quartz_pickaxe,ae2,tools/certus_quartz_pickaxe,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/tools/certus_quartz_pickaxe.json,2,True,#c:gems/certus_quartz; quark:stick_block,ae2:certus_quartz_pickaxe,5,1,complete,c;quark,ae2,quark,True,crafting_material_scaling,high,1,#c:rods/wooden -> quark:stick_block,kubejs/data/ae2/recipe/tools/certus_quartz_pickaxe.json
ae2:tools/certus_quartz_spade,ae2,tools/certus_quartz_spade,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/tools/certus_quartz_spade.json,2,True,#c:gems/certus_quartz; quark:stick_block,ae2:certus_quartz_shovel,3,1,complete,c;quark,ae2,quark,True,crafting_material_scaling,high,1,#c:rods/wooden -> quark:stick_block,kubejs/data/ae2/recipe/tools/certus_quartz_spade.json
ae2:tools/certus_quartz_sword,ae2,tools/certus_quartz_sword,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/tools/certus_quartz_sword.json,2,True,#c:gems/certus_quartz; quark:stick_block,ae2:certus_quartz_sword,3,1,complete,c;quark,ae2,quark,True,crafting_material_scaling,high,1,#c:rods/wooden -> quark:stick_block,kubejs/data/ae2/recipe/tools/certus_quartz_sword.json
ae2:tools/fluix_upgrade_smithing_template,ae2,tools/fluix_upgrade_smithing_template,minecraft:crafting_shapeless,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/tools/fluix_upgrade_smithing_template.json,2,True,#c:gems/fluix; kubejs:paper_bundle,ae2:fluix_upgrade_smithing_template,2,1,complete,c;kubejs,ae2,kubejs,True,crafting_material_scaling,high,1,minecraft:paper -> kubejs:paper_bundle,kubejs/data/ae2/recipe/tools/fluix_upgrade_smithing_template.json
ae2:tools/matter_cannon,ae2,tools/matter_cannon,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/tools/matter_cannon.json,2,True,ae2:cell_component_4k; ae2:energy_cell; ae2:formation_core; allthecompressed:iron_block_2x,ae2:matter_cannon,6,1,complete,ae2;allthecompressed,ae2,allthecompressed,True,crafting_material_scaling,high,1,#c:ingots/iron -> allthecompressed:iron_block_2x,kubejs/data/ae2/recipe/tools/matter_cannon.json
ae2:tools/misctools_charged_staff,ae2,tools/misctools_charged_staff,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/tools/misctools_charged_staff.json,2,True,ae2:charged_certus_quartz_crystal; allthecompressed:iron_block_2x,ae2:charged_staff,3,1,complete,ae2;allthecompressed,ae2,allthecompressed,True,crafting_material_scaling,high,1,#c:ingots/iron -> allthecompressed:iron_block_2x,kubejs/data/ae2/recipe/tools/misctools_charged_staff.json
ae2:tools/misctools_entropy_manipulator,ae2,tools/misctools_entropy_manipulator,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/tools/misctools_entropy_manipulator.json,2,True,#ae2:all_fluix; ae2:energy_cell; ae2:engineering_processor; allthecompressed:iron_block_2x,ae2:entropy_manipulator,5,1,complete,ae2;allthecompressed,ae2,allthecompressed,True,crafting_material_scaling,high,1,#c:ingots/iron -> allthecompressed:iron_block_2x,kubejs/data/ae2/recipe/tools/misctools_entropy_manipulator.json
ae2:tools/nether_quartz_axe,ae2,tools/nether_quartz_axe,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/tools/nether_quartz_axe.json,2,True,#c:gems/quartz; quark:stick_block,ae2:nether_quartz_axe,5,1,complete,c;quark,ae2,quark,True,crafting_material_scaling,high,1,#c:rods/wooden -> quark:stick_block,kubejs/data/ae2/recipe/tools/nether_quartz_axe.json
ae2:tools/nether_quartz_cutting_knife,ae2,tools/nether_quartz_cutting_knife,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/tools/nether_quartz_cutting_knife.json,2,True,#c:gems/quartz; allthecompressed:iron_block_2x; quark:stick_block,ae2:nether_quartz_cutting_knife,5,1,complete,allthecompressed;c;quark,ae2,allthecompressed;quark,True,crafting_material_scaling,high,2,#c:ingots/iron -> allthecompressed:iron_block_2x; #c:rods/wooden -> quark:stick_block,kubejs/data/ae2/recipe/tools/nether_quartz_cutting_knife.json
ae2:tools/nether_quartz_hoe,ae2,tools/nether_quartz_hoe,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/tools/nether_quartz_hoe.json,2,True,#c:gems/quartz; quark:stick_block,ae2:nether_quartz_hoe,4,1,complete,c;quark,ae2,quark,True,crafting_material_scaling,high,1,#c:rods/wooden -> quark:stick_block,kubejs/data/ae2/recipe/tools/nether_quartz_hoe.json
ae2:tools/nether_quartz_pickaxe,ae2,tools/nether_quartz_pickaxe,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/tools/nether_quartz_pickaxe.json,2,True,#c:gems/quartz; quark:stick_block,ae2:nether_quartz_pickaxe,5,1,complete,c;quark,ae2,quark,True,crafting_material_scaling,high,1,#c:rods/wooden -> quark:stick_block,kubejs/data/ae2/recipe/tools/nether_quartz_pickaxe.json
ae2:tools/nether_quartz_spade,ae2,tools/nether_quartz_spade,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/tools/nether_quartz_spade.json,2,True,#c:gems/quartz; quark:stick_block,ae2:nether_quartz_shovel,3,1,complete,c;quark,ae2,quark,True,crafting_material_scaling,high,1,#c:rods/wooden -> quark:stick_block,kubejs/data/ae2/recipe/tools/nether_quartz_spade.json
ae2:tools/nether_quartz_sword,ae2,tools/nether_quartz_sword,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/tools/nether_quartz_sword.json,2,True,#c:gems/quartz; quark:stick_block,ae2:nether_quartz_sword,3,1,complete,c;quark,ae2,quark,True,crafting_material_scaling,high,1,#c:rods/wooden -> quark:stick_block,kubejs/data/ae2/recipe/tools/nether_quartz_sword.json
ae2:tools/network_color_applicator,ae2,tools/network_color_applicator,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/tools/network_color_applicator.json,2,True,ae2:cell_component_4k; ae2:energy_cell; ae2:formation_core; allthecompressed:iron_block_2x,ae2:color_applicator,5,1,complete,ae2;allthecompressed,ae2,allthecompressed,True,crafting_material_scaling,high,1,#c:ingots/iron -> allthecompressed:iron_block_2x,kubejs/data/ae2/recipe/tools/network_color_applicator.json
ae2:tools/network_memory_card,ae2,tools/network_memory_card,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2/recipe/tools/network_memory_card.json,2,True,ae2:calculation_processor; allthecompressed:iron_block_2x; minecraft:gold_block; minecraft:redstone_block,ae2:memory_card,6,1,complete,ae2;allthecompressed;minecraft,ae2,allthecompressed,True,crafting_material_scaling,high,3,#c:dusts/redstone -> minecraft:redstone_block; #c:ingots/gold -> minecraft:gold_block; #c:ingots/iron -> allthecompressed:iron_block_2x,kubejs/data/ae2/recipe/tools/network_memory_card.json
ae2lt:atmospheric_ionizer,ae2lt,atmospheric_ionizer,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2lt/recipe/atmospheric_ionizer.json,2,True,ae2:entropy_manipulator; ae2:fluix_glass_cable; ae2lt:overload_crystal_block; ae2lt:overload_machine_frame; minecraft:copper_block,ae2lt:atmospheric_ionizer,9,1,complete,ae2;ae2lt;minecraft,ae2lt,ae2,True,crafting_material_scaling,ultra,2,minecraft:copper_ingot -> minecraft:copper_block,kubejs/data/ae2lt/recipe/atmospheric_ionizer.json
ae2lt:clear_condensate,ae2lt,clear_condensate,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/ae2lt/recipe/clear_condensate.json,2,True,ae2lt:overload_alloy; allthecompressed:redstone_block_1x; minecraft:sunflower,ae2lt:clear_condensate,9,1,complete,ae2lt;allthecompressed;minecraft,ae2lt,allthecompressed,True,crafting_material_scaling,ultra,1,minecraft:redstone_block -> allthecompressed:redstone_block_1x,kubejs/data/ae2lt/recipe/clear_condensate.json
ae2lt:closed_loop_pattern_storage,ae2lt,closed_loop_pattern_storage,minecraft:crafting_shaped,True,mod_jar,ae2lt-2.0.8.jar,data/ae2lt/recipe/closed_loop_pattern_storage.json,1,False,ae2:annihilation_core; ae2:capacity_card; ae2:formation_core; ae2:pattern_provider; ae2lt:tianshu_blank_unit,ae2lt:closed_loop_pattern_storage,9,1,complete,ae2;ae2lt,ae2lt,ae2,True,unscaled,,0,,kubejs/data/ae2lt/recipe/closed_loop_pattern_storage.json
ae2lt:closed_loop_seed_storage,ae2lt,closed_loop_seed_storage,minecraft:crafting_shaped,True,mod_jar,ae2lt-2.0.8.jar,data/ae2lt/recipe/closed_loop_seed_storage.json,1,False,ae2:capacity_card; ae2:drive; ae2:item_cell_housing; ae2lt:tianshu_blank_unit,ae2lt:closed_loop_seed_storage,9,1,complete,ae2;ae2lt,ae2lt,ae2,True,unscaled,,0,,kubejs/data/ae2lt/recipe/closed_loop_seed_storage.json
ae2lt:crystal_catalyzer/dust/amethyst_block,ae2lt,crystal_catalyzer/dust/amethyst_block,ae2lt:crystal_catalyzer,True,mod_jar,ae2lt-2.0.8.jar,data/ae2lt/recipe/crystal_catalyzer/dust/amethyst_block.json,1,False,,#c:dusts/amethyst,0,1,no_input_refs,,c,,True,unscaled,,0,,kubejs/data/ae2lt/recipe/crystal_catalyzer/dust/amethyst_block.json
ae2lt:crystal_catalyzer/dust/ember_block,ae2lt,crystal_catalyzer/dust/ember_block,ae2lt:crystal_catalyzer,True,mod_jar,ae2lt-2.0.8.jar,data/ae2lt/recipe/crystal_catalyzer/dust/ember_block.json,1,False,,appgen:ember_dust,0,1,no_input_refs,,appgen,,True,unscaled,,0,,kubejs/data/ae2lt/recipe/crystal_catalyzer/dust/ember_block.json
ae2lt:crystal_catalyzer/dust/energized_crystal_block,ae2lt,crystal_catalyzer/dust/energized_crystal_block,ae2lt:crystal_catalyzer,True,mod_jar,ae2lt-2.0.8.jar,data/ae2lt/recipe/crystal_catalyzer/dust/energized_crystal_block.json,1,False,,neoecoae:energized_crystal_dust,0,1,no_input_refs,,neoecoae,,True,unscaled,,0,,kubejs/data/ae2lt/recipe/crystal_catalyzer/dust/energized_crystal_block.json
ae2lt:crystal_catalyzer/dust/energized_fluix_crystal_block,ae2lt,crystal_catalyzer/dust/energized_fluix_crystal_block,ae2lt:crystal_catalyzer,True,mod_jar,ae2lt-2.0.8.jar,data/ae2lt/recipe/crystal_catalyzer/dust/energized_fluix_crystal_block.json,1,False,,neoecoae:energized_fluix_crystal_dust,0,1,no_input_refs,,neoecoae,,True,unscaled,,0,,kubejs/data/ae2lt/recipe/crystal_catalyzer/dust/energized_fluix_crystal_block.json
ae2lt:crystal_catalyzer/dust/entro_block,ae2lt,crystal_catalyzer/dust/entro_block,ae2lt:crystal_catalyzer,True,mod_jar,ae2lt-2.0.8.jar,data/ae2lt/recipe/crystal_catalyzer/dust/entro_block.json,1,False,,extendedae:entro_dust,0,1,no_input_refs,,extendedae,,True,unscaled,,0,,kubejs/data/ae2lt/recipe/crystal_catalyzer/dust/entro_block.json
ae2lt:crystal_catalyzer/dust/fluix_block,ae2lt,crystal_catalyzer/dust/fluix_block,ae2lt:crystal_catalyzer,True,mod_jar,ae2lt-2.0.8.jar,data/ae2lt/recipe/crystal_catalyzer/dust/fluix_block.json,1,False,,ae2:fluix_dust,0,1,no_input_refs,,ae2,,True,unscaled,,0,,kubejs/data/ae2lt/recipe/crystal_catalyzer/dust/fluix_block.json
ae2lt:crystal_catalyzer/dust/quartz_block,ae2lt,crystal_catalyzer/dust/quartz_block,ae2lt:crystal_catalyzer,True,mod_jar,ae2lt-2.0.8.jar,data/ae2lt/recipe/crystal_catalyzer/dust/quartz_block.json,1,False,,ae2:certus_quartz_dust,0,1,no_input_refs,,ae2,,True,unscaled,,0,,kubejs/data/ae2lt/recipe/crystal_catalyzer/dust/quartz_block.json
ae2lt:crystal_catalyzer/ember_block,ae2lt,crystal_catalyzer/ember_block,ae2lt:crystal_catalyzer,True,mod_jar,ae2lt-2.0.8.jar,data/ae2lt/recipe/crystal_catalyzer/ember_block.json,1,False,,appgen:ember_crystal,0,1,no_input_refs,,appgen,,True,unscaled,,0,,kubejs/data/ae2lt/recipe/crystal_catalyzer/ember_block.json
